VPNr, Trial, band, XLoc, YLoc
77,36,6,306,87
77,36,6,234,134
77,36,6,113,240
77,36,6,220,21
77,36,6,103,50
77,36,6,216,59
77,36,6,190,211
77,37,1,41,2
77,37,4,106,272
77,37,4,259,112
77,37,4,330,195
77,37,4,234,127
77,37,4,370,237
77,37,4,5,41
77,37,4,186,168
77,37,5,113,127
77,37,5,153,40
77,37,5,366,104
77,37,5,322,12
77,37,5,163,22
77,37,5,121,273
77,37,5,329,50
77,37,6,206,85
77,37,6,347,24
77,37,6,303,51
77,37,6,277,67
77,37,6,80,63
77,37,6,376,110
77,37,6,244,14
77,37,6,90,252
77,37,6,177,1
77,37,6,179,238
77,37,6,335,87
77,37,6,91,240
77,37,6,169,147
77,37,6,72,44
77,37,6,349,286
77,37,6,150,239
77,37,6,367,258
77,37,6,323,197
77,37,6,66,69
77,37,6,167,8
77,37,6,104,283
77,37,6,121,165
77,37,6,235,260
77,37,6,153,200
77,37,6,79,19
77,37,6,239,199
77,37,6,114,165
77,37,6,122,234
77,37,6,141,202
77,37,6,244,278
77,37,6,78,173
77,38,4,269,133
77,38,5,61,122
77,38,5,229,93
77,38,5,319,36
77,38,5,97,271
77,38,5,252,217
77,38,5,312,14
77,38,5,160,209
77,38,5,54,183
77,38,6,95,242
77,38,6,322,131
77,38,6,152,277
77,38,6,4,115
77,38,6,188,179
77,38,6,27,42
77,38,6,252,63
77,38,6,46,13
77,38,6,64,148
77,38,6,334,221
77,38,6,52,19
77,38,6,259,139
77,38,6,191,91
77,38,6,125,262
77,38,6,173,216
77,38,6,72,25
77,38,6,80,161
77,38,6,255,271
77,38,6,16,48
77,38,6,169,94
77,38,6,35,234
77,38,6,154,189
77,38,6,218,1
77,38,6,251,92
77,38,6,103,133
77,38,6,240,231
77,38,6,216,8
77,38,6,305,79
77,38,6,316,199
77,38,6,232,112
77,38,6,26,288
77,38,6,254,67
77,38,6,36,70
77,38,6,347,63
77,38,6,185,262
77,38,6,75,130
77,39,3,202,98
77,39,3,128,285
77,39,5,182,216
77,39,5,258,230
77,39,5,105,82
77,39,5,276,54
77,39,5,321,49
77,39,5,367,209
77,39,5,52,246
77,39,5,358,163
77,39,5,154,128
77,39,5,270,75
77,39,6,11,274
77,39,6,383,225
77,39,6,380,141
77,39,6,50,134
77,39,6,286,194
77,39,6,336,219
77,39,6,237,80
77,39,6,130,241
77,39,6,149,24
77,39,6,333,126
77,39,6,67,2
77,39,6,251,107
77,39,6,145,128
77,39,6,199,87
77,39,6,184,2
77,39,6,66,88
77,39,6,286,168
77,39,6,270,232
77,39,6,328,34
77,39,6,253,217
77,39,6,270,175
77,39,6,15,57
77,39,6,127,186
77,39,6,84,23
77,39,6,377,60
77,39,6,378,176
77,39,6,96,150
77,39,6,274,75
77,39,6,45,159
77,39,6,85,90
77,39,6,374,90
77,39,6,364,119
77,40,4,31,88
77,40,4,116,7
77,40,5,68,248
77,40,5,252,247
77,40,5,105,259
77,40,5,81,278
77,40,5,160,67
77,40,5,315,104
77,40,5,193,216
77,40,6,320,114
77,40,6,38,77
77,40,6,305,270
77,40,6,219,271
77,40,6,230,285
77,40,6,293,54
77,40,6,199,185
77,40,6,334,173
77,40,6,384,38
77,40,6,113,138
77,40,6,50,66
77,40,6,70,194
77,40,6,126,228
77,40,6,210,67
77,40,6,264,15
77,40,6,220,287
77,40,6,140,161
77,40,6,357,75
77,40,6,320,51
77,40,6,338,81
77,40,6,327,233
77,40,6,73,282
77,40,6,98,225
77,40,6,312,144
77,40,6,352,30
77,40,6,53,248
77,40,6,8,210
77,40,6,314,34
77,40,6,188,101
77,40,6,298,83
77,40,6,317,50
77,40,6,332,267
77,40,6,74,15
77,40,6,211,3
77,41,1,117,277
77,41,4,301,194
77,41,5,323,122
77,41,5,271,139
77,41,5,316,126
77,41,5,331,3
77,41,5,383,80
77,41,5,13,44
77,41,5,185,256
77,41,5,109,226
77,41,5,66,211
77,41,6,95,24
77,41,6,328,198
77,41,6,368,284
77,41,6,206,261
77,41,6,184,257
77,41,6,10,38
77,41,6,285,113
77,41,6,152,174
77,41,6,10,112
77,41,6,22,199
77,41,6,200,22
77,41,6,157,124
77,41,6,254,63
77,41,6,32,135
77,41,6,280,177
77,41,6,346,73
77,41,6,85,68
77,41,6,312,203
77,41,6,338,205
77,41,6,254,127
77,41,6,217,286
77,41,6,368,98
77,41,6,60,121
77,41,6,213,9
77,41,6,333,258
77,41,6,191,61
77,41,6,278,202
77,41,6,177,50
77,41,6,306,256
77,41,6,55,271
77,41,6,1,127
77,42,4,195,224
77,42,4,264,93
77,42,5,320,191
77,42,5,226,6
77,42,5,322,33
77,42,5,323,98
77,42,5,165,229
77,42,5,55,176
77,42,5,358,184
77,42,6,19,202
77,42,6,99,199
77,42,6,140,157
77,42,6,86,261
77,42,6,144,23
77,42,6,12,181
77,42,6,360,93
77,42,6,287,84
77,42,6,48,149
77,42,6,149,282
77,42,6,113,171
77,42,6,220,178
77,42,6,216,81
77,42,6,59,212
77,42,6,16,231
77,42,6,157,240
77,42,6,373,122
77,42,6,21,227
77,42,6,242,147
77,42,6,218,90
77,42,6,287,97
77,42,6,340,97
77,42,6,306,232
77,42,6,20,116
77,42,6,371,120
77,42,6,127,184
77,42,6,330,228
77,42,6,207,214
77,42,6,285,129
77,42,6,327,143
77,42,6,365,230
77,42,6,52,69
77,42,6,50,154
77,42,6,22,135
77,42,6,378,197
77,42,6,335,143
77,43,4,190,216
77,43,4,120,3
77,43,4,237,103
77,43,5,250,244
77,43,5,39,170
77,43,5,224,151
77,43,5,175,279
77,43,5,71,162
77,43,5,241,9
77,43,5,247,242
77,43,5,152,126
77,43,6,33,168
77,43,6,335,60
77,43,6,37,55
77,43,6,257,211
77,43,6,243,135
77,43,6,121,185
77,43,6,216,192
77,43,6,48,195
77,43,6,262,268
77,43,6,319,52
77,43,6,365,58
77,43,6,84,3
77,43,6,116,80
77,43,6,226,115
77,43,6,72,114
77,43,6,60,240
77,43,6,58,196
77,43,6,289,5
77,43,6,55,9
77,43,6,311,14
77,43,6,256,132
77,43,6,309,104
77,43,6,10,63
77,43,6,273,159
77,43,6,334,213
77,43,6,40,280
77,43,6,284,4
77,43,6,261,140
77,43,6,14,33
77,43,6,30,176
77,43,6,90,41
77,43,6,204,268
77,43,6,237,199
77,44,4,112,203
77,44,4,359,172
77,44,4,228,213
77,44,5,144,131
77,44,5,196,268
77,44,5,174,184
77,44,5,177,160
77,44,5,16,232
77,44,6,258,58
77,44,6,6,220
77,44,6,218,189
77,44,6,244,212
77,44,6,341,192
77,44,6,47,206
77,44,6,172,185
77,44,6,250,196
77,44,6,23,65
77,44,6,65,268
77,44,6,198,194
77,44,6,257,24
77,44,6,87,82
77,44,6,351,66
77,44,6,96,195
77,44,6,250,203
77,44,6,322,210
77,44,6,8,169
77,44,6,354,27
77,44,6,213,269
77,44,6,77,152
77,44,6,49,216
77,44,6,121,54
77,44,6,377,206
77,44,6,318,197
77,44,6,265,153
77,44,6,73,142
77,44,6,215,239
77,44,6,78,152
77,44,6,311,103
77,44,6,211,207
77,44,6,78,186
77,44,6,1,148
77,44,6,219,3
77,44,6,343,240
77,45,3,36,75
77,45,4,129,109
77,45,4,57,92
77,45,4,108,237
77,45,5,132,252
77,45,5,103,224
77,45,5,234,6
77,45,5,270,5
77,45,5,263,253
77,45,5,166,182
77,45,5,226,66
77,45,5,302,83
77,45,6,355,86
77,45,6,206,97
77,45,6,92,158
77,45,6,42,40
77,45,6,37,90
77,45,6,313,148
77,45,6,333,283
77,45,6,126,64
77,45,6,199,102
77,45,6,331,75
77,45,6,324,168
77,45,6,277,99
77,45,6,4,56
77,45,6,195,7
77,45,6,212,80
77,45,6,268,254
77,45,6,10,99
77,45,6,162,24
77,45,6,31,21
77,45,6,346,280
77,45,6,151,91
77,45,6,213,229
77,45,6,307,249
77,45,6,307,2
77,45,6,354,6
77,45,6,12,205
77,45,6,207,152
77,45,6,193,19
77,45,6,89,34
77,45,6,381,21
77,46,4,131,20
77,46,4,251,71
77,46,5,292,87
77,46,5,161,17
77,46,5,12,54
77,46,5,105,20
77,46,5,129,15
77,46,5,39,21
77,46,5,348,90
77,46,6,228,109
77,46,6,366,214
77,46,6,341,173
77,46,6,265,113
77,46,6,86,38
77,46,6,67,271
77,46,6,14,254
77,46,6,201,233
77,46,6,172,100
77,46,6,291,104
77,46,6,214,256
77,46,6,323,71
77,46,6,168,239
77,46,6,59,219
77,46,6,337,145
77,46,6,219,246
77,46,6,379,228
77,46,6,135,145
77,46,6,99,147
77,46,6,31,17
77,46,6,244,178
77,46,6,32,176
77,46,6,210,247
77,46,6,247,79
77,46,6,41,18
77,46,6,239,202
77,46,6,106,122
77,46,6,141,24
77,46,6,27,35
77,46,6,261,64
77,46,6,92,3
77,46,6,280,162
77,47,4,328,263
77,47,4,129,136
77,47,5,2,90
77,47,5,187,76
77,47,5,263,263
77,47,5,220,77
77,47,5,357,19
77,47,5,241,274
77,47,5,199,276
77,47,5,105,152
77,47,5,350,62
77,47,5,318,40
77,47,5,169,253
77,47,5,271,144
77,47,5,235,23
77,47,6,93,8
77,47,6,326,5
77,47,6,212,35
77,47,6,226,180
77,47,6,287,90
77,47,6,352,226
77,47,6,39,81
77,47,6,349,32
77,47,6,304,30
77,47,6,295,191
77,47,6,297,269
77,47,6,68,6
77,47,6,321,137
77,47,6,42,26
77,47,6,45,49
77,47,6,374,83
77,47,6,231,246
77,47,6,94,210
77,47,6,154,90
77,47,6,252,113
77,47,6,46,282
77,47,6,200,147
77,47,6,125,57
77,47,6,332,78
77,47,6,207,159
77,48,4,345,16
77,48,4,292,248
77,48,4,185,22
77,48,4,35,58
77,48,5,299,118
77,48,5,318,43
77,48,5,282,44
77,48,5,322,158
77,48,5,370,22
77,48,5,359,104
77,48,5,26,279
77,48,6,250,122
77,48,6,230,100
77,48,6,84,11
77,48,6,59,108
77,48,6,337,128
77,48,6,245,112
77,48,6,322,221
77,48,6,49,27
77,48,6,254,109
77,48,6,42,180
77,48,6,239,263
77,48,6,233,140
77,48,6,222,283
77,48,6,200,101
77,48,6,378,286
77,48,6,345,214
77,48,6,256,212
77,48,6,168,116
77,48,6,84,254
77,48,6,362,274
77,48,6,41,17
77,48,6,63,152
77,48,6,27,3
77,48,6,36,175
77,48,6,22,190
77,48,6,222,22
77,48,6,93,102
77,48,6,49,213
77,48,6,172,6
77,48,6,262,254
77,48,6,54,234
77,48,6,98,8
77,49,3,117,93
77,49,5,170,105
77,49,5,241,271
77,49,5,111,71
77,49,5,354,267
77,49,5,120,23
77,49,5,300,38
77,49,5,178,127
77,49,5,233,37
77,49,5,231,39
77,49,5,45,128
77,49,6,105,272
77,49,6,199,129
77,49,6,119,136
77,49,6,300,49
77,49,6,9,205
77,49,6,233,120
77,49,6,352,138
77,49,6,352,144
77,49,6,357,203
77,49,6,267,2
77,49,6,208,119
77,49,6,242,157
77,49,6,83,160
77,49,6,332,2
77,49,6,49,224
77,49,6,8,42
77,49,6,124,261
77,49,6,236,5
77,49,6,120,56
77,49,6,106,8
77,49,6,319,221
77,49,6,277,237
77,49,6,294,35
77,49,6,148,9
77,49,6,1,3
77,49,6,65,44
77,49,6,198,121
77,49,6,229,80
77,49,6,228,169
77,49,6,47,23
77,49,6,13,49
77,50,3,104,63
77,50,4,295,106
77,50,4,60,48
77,50,5,344,273
77,50,5,199,6
77,50,5,162,36
77,50,5,366,78
77,50,5,344,258
77,50,5,298,262
77,50,5,7,277
77,50,5,29,83
77,50,5,188,280
77,50,5,219,79
77,50,5,50,45
77,50,5,104,125
77,50,5,153,123
77,50,5,236,129
77,50,6,5,10
77,50,6,154,283
77,50,6,209,263
77,50,6,125,84
77,50,6,338,225
77,50,6,152,255
77,50,6,164,135
77,50,6,164,132
77,50,6,268,28
77,50,6,282,38
77,50,6,191,75
77,50,6,228,66
77,50,6,367,19
77,50,6,71,180
77,50,6,112,40
77,50,6,73,276
77,50,6,114,69
77,50,6,254,2
77,50,6,31,90
77,50,6,87,201
77,50,6,269,246
77,50,6,215,165
77,50,6,204,248
77,50,6,172,111
77,50,6,229,88
77,50,6,39,108
77,50,6,86,186
77,50,6,299,124
77,51,5,272,153
77,51,5,251,225
77,51,5,238,145
77,51,5,187,32
77,51,5,352,125
77,51,5,164,9
77,51,5,197,278
77,51,5,106,215
77,51,5,45,222
77,51,5,295,156
77,51,6,66,268
77,51,6,80,6
77,51,6,232,175
77,51,6,181,172
77,51,6,278,118
77,51,6,230,123
77,51,6,47,101
77,51,6,210,37
77,51,6,32,84
77,51,6,260,132
77,51,6,192,17
77,51,6,29,98
77,51,6,130,284
77,51,6,289,187
77,51,6,340,148
77,51,6,145,255
77,51,6,95,48
77,51,6,253,74
77,51,6,61,80
77,51,6,115,2
77,51,6,88,193
77,51,6,377,74
77,51,6,238,280
77,51,6,189,87
77,51,6,230,157
77,51,6,50,160
77,51,6,58,75
77,51,6,204,235
77,51,6,276,145
77,51,6,344,274
77,51,6,178,83
77,51,6,356,143
77,51,6,337,62
77,51,6,44,36
77,52,2,2,55
77,52,3,189,178
77,52,4,48,39
77,52,4,121,26
77,52,4,157,82
77,52,5,243,64
77,52,5,252,56
77,52,5,37,265
77,52,5,215,121
77,52,6,43,160
77,52,6,43,68
77,52,6,54,95
77,52,6,134,268
77,52,6,342,228
77,52,6,29,121
77,52,6,153,119
77,52,6,374,69
77,52,6,42,231
77,52,6,18,277
77,52,6,308,277
77,52,6,295,176
77,52,6,380,163
77,52,6,191,73
77,52,6,76,142
77,52,6,273,285
77,52,6,129,64
77,52,6,133,27
77,52,6,243,109
77,52,6,341,123
77,52,6,343,65
77,52,6,307,248
77,52,6,165,170
77,52,6,36,73
77,52,6,229,150
77,52,6,351,192
77,52,6,192,183
77,52,6,34,12
77,52,6,289,94
77,52,6,26,266
77,52,6,21,20
77,52,6,221,127
77,52,6,11,15
77,52,6,92,37
77,52,6,243,138
77,52,6,43,126
77,52,6,347,163
77,52,6,281,283
77,53,3,202,99
77,53,5,327,54
77,53,5,81,153
77,53,5,33,70
77,53,5,244,32
77,53,5,234,257
77,53,5,189,91
77,53,5,293,275
77,53,5,249,140
77,53,6,169,54
77,53,6,171,141
77,53,6,331,207
77,53,6,239,26
77,53,6,43,166
77,53,6,178,158
77,53,6,15,167
77,53,6,242,139
77,53,6,62,218
77,53,6,305,84
77,53,6,195,69
77,53,6,74,233
77,53,6,26,57
77,53,6,375,166
77,53,6,224,274
77,53,6,39,254
77,53,6,343,62
77,53,6,65,187
77,53,6,70,34
77,53,6,141,116
77,53,6,35,197
77,53,6,211,284
77,53,6,82,265
77,53,6,256,215
77,53,6,146,137
77,53,6,41,255
77,53,6,171,193
77,53,6,280,83
77,53,6,228,107
77,53,6,306,22
77,53,6,382,224
77,53,6,3,257
77,53,6,332,201
77,53,6,340,135
77,53,6,143,24
77,53,6,383,251
77,53,6,1,196
77,54,4,131,132
77,54,4,66,215
77,54,5,38,257
77,54,5,32,226
77,54,5,326,130
77,54,5,233,103
77,54,5,292,170
77,54,5,235,243
77,54,5,176,255
77,54,6,190,180
77,54,6,216,208
77,54,6,210,226
77,54,6,172,263
77,54,6,34,288
77,54,6,280,161
77,54,6,55,242
77,54,6,279,121
77,54,6,105,91
77,54,6,224,199
77,54,6,332,61
77,54,6,195,123
77,54,6,93,219
77,54,6,305,112
77,54,6,123,139
77,54,6,107,46
77,54,6,152,83
77,54,6,94,186
77,54,6,368,54
77,54,6,350,164
77,54,6,75,203
77,54,6,251,96
77,54,6,201,8
77,54,6,9,230
77,54,6,42,199
77,54,6,298,228
77,54,6,273,273
77,54,6,115,287
77,54,6,213,189
77,54,6,364,65
77,54,6,377,50
77,54,6,362,276
77,54,6,68,16
77,54,6,103,158
77,54,6,298,174
77,54,6,122,125
77,55,2,16,90
77,55,3,124,274
77,55,4,80,141
77,55,4,171,237
77,55,5,7,228
77,55,5,208,14
77,55,5,198,129
77,55,5,189,191
77,55,5,195,214
77,55,5,363,231
77,55,5,169,27
77,55,5,359,109
77,55,5,292,232
77,55,5,309,172
77,55,6,125,216
77,55,6,183,149
77,55,6,185,123
77,55,6,68,81
77,55,6,338,252
77,55,6,189,175
77,55,6,276,41
77,55,6,224,57
77,55,6,25,19
77,55,6,361,150
77,55,6,58,187
77,55,6,225,90
77,55,6,259,115
77,55,6,85,70
77,55,6,149,10
77,55,6,134,159
77,55,6,215,20
77,55,6,224,138
77,55,6,255,227
77,55,6,73,277
77,55,6,206,264
77,55,6,248,45
77,55,6,21,5
77,55,6,76,152
77,55,6,57,22
77,55,6,214,283
77,55,6,63,46
77,55,6,63,23
77,55,6,276,129
77,55,6,196,175
77,56,4,47,82
77,56,4,322,260
77,56,5,173,285
77,56,5,13,248
77,56,5,203,281
77,56,5,337,47
77,56,5,136,17
77,56,5,171,128
77,56,5,126,264
77,56,5,190,205
77,56,5,256,240
77,56,5,100,222
77,56,6,158,17
77,56,6,335,281
77,56,6,45,147
77,56,6,291,32
77,56,6,14,128
77,56,6,50,280
77,56,6,362,269
77,56,6,378,200
77,56,6,270,107
77,56,6,25,128
77,56,6,209,156
77,56,6,302,174
77,56,6,364,182
77,56,6,338,36
77,56,6,313,282
77,56,6,89,263
77,56,6,260,209
77,56,6,264,230
77,56,6,204,218
77,56,6,194,262
77,56,6,48,246
77,56,6,68,221
77,56,6,177,175
77,56,6,140,116
77,56,6,281,276
77,56,6,338,176
77,56,6,372,183
77,56,6,299,259
77,56,6,88,30
77,56,6,319,123
77,56,6,280,270
77,57,4,149,210
77,57,4,351,261
77,57,5,32,10
77,57,5,220,3
77,57,5,77,6
77,57,5,305,55
77,57,5,366,222
77,57,6,314,123
77,57,6,116,196
77,57,6,330,252
77,57,6,345,243
77,57,6,187,141
77,57,6,26,132
77,57,6,229,32
77,57,6,133,77
77,57,6,223,126
77,57,6,160,16
77,57,6,100,71
77,57,6,273,190
77,57,6,46,38
77,57,6,30,212
77,57,6,214,241
77,57,6,41,74
77,57,6,21,190
77,57,6,107,205
77,57,6,51,151
77,57,6,18,30
77,57,6,181,205
77,57,6,231,60
77,57,6,238,202
77,57,6,121,232
77,57,6,69,70
77,57,6,229,251
77,57,6,315,170
77,57,6,1,273
77,57,6,305,116
77,57,6,336,195
77,57,6,94,49
77,57,6,331,95
77,57,6,125,116
77,57,6,294,48
77,57,6,265,186
77,58,4,340,15
77,58,4,312,10
77,58,4,160,172
77,58,4,76,230
77,58,5,82,51
77,58,5,236,272
77,58,5,255,62
77,58,5,351,110
77,58,5,14,66
77,58,5,349,251
77,58,5,224,162
77,58,6,1,37
77,58,6,83,239
77,58,6,149,92
77,58,6,101,86
77,58,6,165,56
77,58,6,218,190
77,58,6,264,102
77,58,6,368,71
77,58,6,288,113
77,58,6,325,108
77,58,6,272,100
77,58,6,337,217
77,58,6,167,116
77,58,6,144,128
77,58,6,147,21
77,58,6,170,175
77,58,6,118,118
77,58,6,39,138
77,58,6,113,5
77,58,6,340,61
77,58,6,263,45
77,58,6,375,145
77,58,6,343,210
77,58,6,191,175
77,58,6,135,152
77,58,6,307,79
77,58,6,113,101
77,58,6,337,27
77,58,6,80,88
77,58,6,135,210
77,59,3,281,139
77,59,3,130,69
77,59,4,174,54
77,59,4,125,77
77,59,4,319,201
77,59,4,129,168
77,59,5,111,77
77,59,5,100,195
77,59,5,200,23
77,59,5,22,75
77,59,5,169,82
77,59,5,261,274
77,59,5,298,184
77,59,5,290,216
77,59,5,226,223
77,59,5,151,175
77,59,6,96,84
77,59,6,8,101
77,59,6,55,119
77,59,6,59,239
77,59,6,284,29
77,59,6,316,66
77,59,6,42,191
77,59,6,367,235
77,59,6,240,95
77,59,6,107,126
77,59,6,135,253
77,59,6,3,201
77,59,6,130,88
77,59,6,249,266
77,59,6,343,288
77,59,6,28,38
77,59,6,377,26
77,59,6,264,268
77,59,6,55,255
77,59,6,8,99
77,59,6,92,284
77,59,6,326,229
77,59,6,346,225
77,59,6,322,93
77,60,3,80,111
77,60,4,254,219
77,60,5,67,150
77,60,5,383,204
77,60,5,31,13
77,60,5,189,129
77,60,5,187,48
77,60,5,139,254
77,60,5,286,121
77,60,5,349,28
77,60,5,70,273
77,60,6,39,112
77,60,6,112,22
77,60,6,75,121
77,60,6,113,203
77,60,6,93,277
77,60,6,118,45
77,60,6,214,228
77,60,6,171,287
77,60,6,168,88
77,60,6,95,277
77,60,6,86,114
77,60,6,87,78
77,60,6,161,288
77,60,6,350,159
77,60,6,229,23
77,60,6,222,259
77,60,6,178,115
77,60,6,41,188
77,60,6,381,196
77,60,6,165,189
77,60,6,227,215
77,60,6,247,146
77,60,6,361,175
77,60,6,246,203
77,60,6,331,110
77,60,6,274,151
77,60,6,140,126
77,60,6,265,66
77,61,5,71,72
77,61,5,110,153
77,61,5,215,120
77,61,5,348,88
77,61,5,250,84
77,61,5,99,104
77,61,6,310,156
77,61,6,227,67
77,61,6,40,186
77,61,6,377,30
77,61,6,73,3
77,61,6,322,139
77,61,6,180,262
77,61,6,161,157
77,61,6,269,23
77,61,6,196,141
77,61,6,329,177
77,61,6,46,175
77,61,6,64,115
77,61,6,205,253
77,61,6,254,227
77,61,6,49,152
77,61,6,346,32
77,61,6,244,24
77,61,6,158,206
77,61,6,39,234
77,61,6,245,259
77,61,6,239,120
77,61,6,249,141
77,61,6,37,184
77,61,6,365,138
77,61,6,232,171
77,61,6,87,193
77,61,6,61,223
77,61,6,82,49
77,61,6,279,74
77,61,6,63,181
77,61,6,97,76
77,62,4,45,73
77,62,4,292,259
77,62,4,86,194
77,62,4,315,274
77,62,4,336,114
77,62,5,360,126
77,62,5,63,90
77,62,5,262,270
77,62,5,364,173
77,62,5,365,117
77,62,5,16,85
77,62,5,13,249
77,62,6,167,27
77,62,6,53,70
77,62,6,86,250
77,62,6,294,100
77,62,6,148,172
77,62,6,206,97
77,62,6,329,77
77,62,6,359,113
77,62,6,263,80
77,62,6,11,271
77,62,6,206,194
77,62,6,234,217
77,62,6,377,210
77,62,6,330,286
77,62,6,292,43
77,62,6,126,9
77,62,6,267,277
77,62,6,280,213
77,62,6,68,103
77,62,6,221,133
77,62,6,321,235
77,62,6,125,133
77,62,6,259,172
77,62,6,52,6
77,62,6,49,65
77,62,6,173,154
77,62,6,381,207
77,62,6,377,16
77,62,6,245,277
77,63,3,9,3
77,63,4,380,59
77,63,4,317,104
77,63,5,178,32
77,63,5,301,131
77,63,5,115,104
77,63,5,186,125
77,63,5,269,195
77,63,5,3,23
77,63,5,177,224
77,63,6,314,182
77,63,6,141,256
77,63,6,97,20
77,63,6,280,221
77,63,6,345,221
77,63,6,364,155
77,63,6,369,282
77,63,6,201,244
77,63,6,345,269
77,63,6,176,219
77,63,6,361,234
77,63,6,358,129
77,63,6,321,285
77,63,6,142,50
77,63,6,317,170
77,63,6,370,141
77,63,6,98,196
77,63,6,352,178
77,63,6,124,142
77,63,6,157,25
77,63,6,228,254
77,63,6,213,87
77,63,6,345,229
77,63,6,298,173
77,63,6,214,87
77,63,6,211,286
77,63,6,186,198
77,63,6,185,215
77,63,6,82,72
77,63,6,38,205
77,63,6,329,228
77,63,6,286,31
77,63,6,201,244
77,63,6,324,109
77,64,1,152,98
77,64,3,50,26
77,64,4,211,92
77,64,5,382,209
77,64,5,220,207
77,64,5,375,123
77,64,5,351,259
77,64,5,321,14
77,64,5,138,86
77,64,5,242,40
77,64,6,144,250
77,64,6,97,9
77,64,6,384,175
77,64,6,94,127
77,64,6,283,161
77,64,6,169,174
77,64,6,70,233
77,64,6,315,141
77,64,6,290,117
77,64,6,279,45
77,64,6,196,193
77,64,6,59,19
77,64,6,130,129
77,64,6,291,38
77,64,6,347,64
77,64,6,146,122
77,64,6,374,51
77,64,6,339,159
77,64,6,124,260
77,64,6,209,134
77,64,6,311,104
77,64,6,373,160
77,64,6,296,196
77,64,6,79,241
77,64,6,333,12
77,64,6,236,79
77,64,6,287,141
77,64,6,305,152
77,64,6,230,64
77,64,6,140,86
77,64,6,328,281
77,64,6,240,257
77,64,6,377,187
77,64,6,307,117
77,64,6,186,19
77,64,6,309,102
77,64,6,327,286
77,65,3,161,235
77,65,3,310,104
77,65,4,351,84
77,65,4,64,132
77,65,5,94,1
77,65,5,237,191
77,65,5,254,196
77,65,5,327,11
77,65,5,262,165
77,65,5,266,258
77,65,5,103,20
77,65,5,121,228
77,65,6,192,126
77,65,6,65,77
77,65,6,263,236
77,65,6,271,167
77,65,6,382,133
77,65,6,190,79
77,65,6,252,118
77,65,6,116,175
77,65,6,304,280
77,65,6,297,173
77,65,6,173,45
77,65,6,82,202
77,65,6,368,184
77,65,6,343,63
77,65,6,263,91
77,65,6,10,237
77,65,6,167,26
77,65,6,360,113
77,65,6,226,70
77,65,6,251,106
77,65,6,185,116
77,65,6,129,78
77,65,6,295,70
77,65,6,370,266
77,65,6,106,65
77,65,6,97,72
77,65,6,92,124
77,65,6,318,178
77,65,6,75,233
77,65,6,379,43
77,65,6,328,69
77,65,6,161,93
77,65,6,167,95
77,65,6,39,194
77,66,3,107,171
77,66,3,111,265
77,66,4,3,163
77,66,4,142,107
77,66,4,9,198
77,66,4,213,221
77,66,4,304,72
77,66,4,77,106
77,66,5,277,37
77,66,5,166,5
77,66,5,28,205
77,66,5,309,263
77,66,5,351,182
77,66,5,51,18
77,66,5,299,214
77,66,5,241,210
77,66,6,78,229
77,66,6,375,122
77,66,6,95,139
77,66,6,257,246
77,66,6,364,38
77,66,6,268,24
77,66,6,40,38
77,66,6,198,139
77,66,6,172,230
77,66,6,204,193
77,66,6,186,96
77,66,6,100,281
77,66,6,102,228
77,66,6,191,93
77,66,6,237,2
77,66,6,25,265
77,66,6,348,240
77,66,6,351,196
77,66,6,299,200
77,66,6,77,131
77,66,6,303,1
77,66,6,214,125
77,66,6,23,128
77,66,6,323,179
77,66,6,285,270
77,66,6,125,215
77,66,6,336,125
77,66,6,201,188
77,66,6,181,53
77,67,3,226,39
77,67,3,293,188
77,67,4,135,91
77,67,5,106,44
77,67,5,129,240
77,67,5,90,20
77,67,5,190,36
77,67,6,155,27
77,67,6,277,99
77,67,6,218,189
77,67,6,251,202
77,67,6,116,25
77,67,6,244,77
77,67,6,344,87
77,67,6,275,96
77,67,6,141,171
77,67,6,348,77
77,67,6,365,213
77,67,6,2,246
77,67,6,268,162
77,67,6,130,96
77,67,6,30,132
77,67,6,253,165
77,67,6,155,270
77,67,6,139,273
77,67,6,12,128
77,67,6,270,203
77,67,6,196,177
77,67,6,287,231
77,67,6,130,163
77,67,6,329,170
77,67,6,196,246
77,67,6,263,31
77,67,6,193,6
77,67,6,170,262
77,67,6,18,273
77,67,6,70,107
77,67,6,79,28
77,67,6,167,80
77,67,6,39,144
77,67,6,92,101
77,67,6,215,158
77,67,6,162,112
77,67,6,147,81
77,68,4,133,132
77,68,4,92,223
77,68,5,105,152
77,68,5,204,252
77,68,5,361,15
77,68,5,376,183
77,68,5,28,62
77,68,5,139,123
77,68,5,292,264
77,68,5,242,276
77,68,6,290,152
77,68,6,327,236
77,68,6,51,220
77,68,6,238,115
77,68,6,324,12
77,68,6,37,274
77,68,6,153,154
77,68,6,347,98
77,68,6,255,210
77,68,6,86,160
77,68,6,175,176
77,68,6,209,150
77,68,6,110,254
77,68,6,360,233
77,68,6,373,151
77,68,6,44,188
77,68,6,74,247
77,68,6,363,30
77,68,6,114,231
77,68,6,170,142
77,68,6,12,165
77,68,6,220,214
77,68,6,30,227
77,68,6,75,153
77,68,6,355,284
77,68,6,375,88
77,68,6,290,60
77,68,6,331,190
77,68,6,40,168
77,68,6,370,244
77,68,6,290,203
77,68,6,95,12
77,68,6,178,34
77,69,2,356,218
77,69,5,329,174
77,69,5,42,132
77,69,5,252,17
77,69,5,9,84
77,69,5,358,149
